01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2022,Cartaxo,Município,Básico - 3º Ciclo e secundário,,,,,846.2
2022,Cartaxo,Município,Educação Pré-Escolar,,,,,766.7
2022,Cascais,Município,Básico - 1º Ciclo,,,,,207.5
2022,Cascais,Município,Básico - 2º Ciclo,,,,,329.1
2022,Cascais,Município,Básico - 3º Ciclo e secundário,,,,,763.1
2022,Cascais,Município,Educação Pré-Escolar,,,,,290.0
2022,Castanheira de Pêra,Município,Básico - 1º Ciclo,,,,-,
2022,Castanheira de Pêra,Município,Básico - 2º Ciclo,,,,,400.0
2022,Castanheira de Pêra,Município,Básico - 3º Ciclo e secundário,,,,-,
2022,Castanheira de Pêra,Município,Educação Pré-Escolar,,,,-,
2022,Castelo Branco,Município,Básico - 1º Ciclo,,,,,3500.0
2022,Castelo Branco,Município,Básico - 2º Ciclo,,,,,10800.0
2022,Castelo Branco,Município,Básico - 3º Ciclo e secundário,,,,,3814.3
2022,Castelo Branco,Município,Educação Pré-Escolar,,,,,1375.0
2022,Castelo de Paiva,Município,Básico - 1º Ciclo,,,,-,
2022,Castelo de Paiva,Município,Básico - 2º Ciclo,,,,,1600.0
2022,Castelo de Paiva,Município,Básico - 3º Ciclo e secundário,,,,,4000.0
2022,Castelo de Paiva,Município,Educação Pré-Escolar,,,,,2000.0
2022,Castelo de Vide,Município,Básico - 1º Ciclo,,,,-,
2022,Castelo de Vide,Município,Básico - 2º Ciclo,,,,-,
2022,Castelo de Vide,Município,Básico - 3º Ciclo e secundário,,,,,800.0
2022,Castelo de Vide,Município,Educação Pré-Escolar,,,,,300.0
2022,Castro Daire,Município,Básico - 1º Ciclo,,,,-,
2022,Castro Daire,Município,Básico - 2º Ciclo,,,,-,
2022,Castro Daire,Município,Básico - 3º Ciclo e secundário,,,,,2250.0
2022,Castro Daire,Município,Educação Pré-Escolar,,,,-,
2022,Castro Marim,Município,Básico - 1º Ciclo,,,,-,
2022,Castro Marim,Município,Básico - 2º Ciclo,,,,,1000.0
2022,Castro Marim,Município,Básico - 3º Ciclo e secundário,,,,-,
2022,Castro Marim,Município,Educação Pré-Escolar,,,,,600.0
2022,Castro Verde,Município,Básico - 1º Ciclo,,,,-,
2022,Castro Verde,Município,Básico - 2º Ciclo,,,,-,
2022,Castro Verde,Município,Básico - 3º Ciclo e secundário,,,,,900.0
2022,Castro Verde,Município,Educação Pré-Escolar,,,,-,
2022,Celorico da Beira,Município,Básico - 1º Ciclo,,,,-,
2022,Celorico da Beira,Município,Básico - 2º Ciclo,,,,,1100.0
2022,Celorico da Beira,Município,Básico - 3º Ciclo e secundário,,,,,3700.0
2022,Celorico da Beira,Município,Educação Pré-Escolar,,,,-,
2022,Celorico de Basto,Município,Básico - 1º Ciclo,,,,-,
2022,Celorico de Basto,Município,Básico - 2º Ciclo,,,,-,
2022,Celorico de Basto,Município,Básico - 3º Ciclo e secundário,,,,,1950.0
2022,Celorico de Basto,Município,Educação Pré-Escolar,,,,,2000.0
2022,Chamusca,Município,Básico - 1º Ciclo,,,,-,
2022,Chamusca,Município,Básico - 2º Ciclo,,,,-,
2022,Chamusca,Município,Básico - 3º Ciclo e secundário,,,,,3500.0
2022,Chamusca,Município,Educação Pré-Escolar,,,,,1400.0
2022,Chaves,Município,Básico - 1º Ciclo,,,,,14300.0
2022,Chaves,Município,Básico - 2º Ciclo,,,,-,
2022,Chaves,Município,Básico - 3º Ciclo e secundário,,,,,2180.0
2022,Chaves,Município,Educação Pré-Escolar,,,,,1400.0
2022,Cinfães,Município,Básico - 1º Ciclo,,,,-,
2022,Cinfães,Município,Básico - 2º Ciclo,,,,-,
2022,Cinfães,Município,Básico - 3º Ciclo e secundário,,,,,313.3
2022,Cinfães,Município,Educação Pré-Escolar,,,,-,
2022,Coimbra,Município,Básico - 1º Ciclo,,,,,1584.6
2022,Coimbra,Município,Básico - 2º Ciclo,,,,,1515.4
2022,Coimbra,Município,Básico - 3º Ciclo e secundário,,,,,2310.3
2022,Coimbra,Município,Educação Pré-Escolar,,,,,350.0
2022,Condeixa-a-Nova,Município,Básico - 1º Ciclo,,,,-,
2022,Condeixa-a-Nova,Município,Básico - 2º Ciclo,,,,,1650.0
2022,Condeixa-a-Nova,Município,Básico - 3º Ciclo e secundário,,,,,2466.7
2022,Condeixa-a-Nova,Município,Educação Pré-Escolar,,,,-,
2022,Constância,Município,Básico - 1º Ciclo,,,,,1800.0
2022,Constância,Município,Básico - 2º Ciclo,,,,,800.0
2022,Constância,Município,Básico - 3º Ciclo e secundário,,,,,2100.0
2022,Constância,Município,Educação Pré-Escolar,,,,-,
2022,Coruche,Município,Básico - 1º Ciclo,,,,,2500.0
2022,Coruche,Município,Básico - 2º Ciclo,,,,,1700.0
2022,Coruche,Município,Básico - 3º Ciclo e secundário,,,,,5200.0
2022,Coruche,Município,Educação Pré-Escolar,,,,-,
2022,Corvo,Município,Básico - 1º Ciclo,,,,-,
2022,Corvo,Município,Básico - 2º Ciclo,,,,-,
2022,Corvo,Município,Básico - 3º Ciclo e secundário,,,,,100.0
2022,Corvo,Município,Educação Pré-Escolar,,,,-,
2022,Covilhã,Município,Básico - 1º Ciclo,,,,-,
2022,Covilhã,Município,Básico - 2º Ciclo,,,,,1975.0
2022,Covilhã,Município,Básico - 3º Ciclo e secundário,,,,,1263.2
2022,Covilhã,Município,Educação Pré-Escolar,,,,,5200.0
2022,Crato,Município,Básico - 1º Ciclo,,,,-,
2022,Crato,Município,Básico - 2º Ciclo,,,,-,
2022,Crato,Município,Básico - 3º Ciclo e secundário,,,,,800.0
2022,Crato,Município,Educação Pré-Escolar,,,,-,
2022,Cuba,Município,Básico - 1º Ciclo,,,,-,
2022,Cuba,Município,Básico - 2º Ciclo,,,,,600.0
2022,Cuba,Município,Básico - 3º Ciclo e secundário,,,,-,
2022,Cuba,Município,Educação Pré-Escolar,,,,-,
2022,Elvas,Município,Básico - 1º Ciclo,,,,,4700.0
2022,Elvas,Município,Básico - 2º Ciclo,,,,,3100.0
2022,Elvas,Município,Básico - 3º Ciclo e secundário,,,,,1133.3
2022,Elvas,Município,Educação Pré-Escolar,,,,,2400.0
2022,Entroncamento,Município,Básico - 1º Ciclo,,,,,1500.0
2022,Entroncamento,Município,Básico - 2º Ciclo,,,,,1300.0
2022,Entroncamento,Município,Básico - 3º Ciclo e secundário,,,,,10600.0
2022,Entroncamento,Município,Educação Pré-Escolar,,,,,1100.0
2022,Espinho,Município,Básico - 1º Ciclo,,,,,3500.0
2022,Espinho,Município,Básico - 2º Ciclo,,,,,6100.0
2022,Espinho,Município,Básico - 3º Ciclo e secundário,,,,,5800.0
2022,Espinho,Município,Educação Pré-Escolar,,,,,1800.0
2022,Esposende,Município,Básico - 1º Ciclo,,,,,2033.3
2022,Esposende,Município,Básico - 2º Ciclo,,,,,5100.0
2022,Esposende,Município,Básico - 3º Ciclo e secundário,,,,,3725.0
2022,Esposende,Município,Educação Pré-Escolar,,,,,1700.0
2022,Estarreja,Município,Básico - 1º Ciclo,,,,,1166.7
2022,Estarreja,Município,Básico - 2º Ciclo,,,,,4000.0
2022,Estarreja,Município,Básico - 3º Ciclo e secundário,,,,,14600.0
2022,Estarreja,Município,Educação Pré-Escolar,,,,,2700.0
2022,Estremoz,Município,Básico - 1º Ciclo,,,,-,
2022,Estremoz,Município,Básico - 2º Ciclo,,,,,2100.0
2022,Estremoz,Município,Básico - 3º Ciclo e secundário,,,,,2033.3
2022,Estremoz,Município,Educação Pré-Escolar,,,,-,
2022,Évora,Município,Básico - 1º Ciclo,,,,,3700.0
2022,Évora,Município,Básico - 2º Ciclo,,,,,1800.0
2022,Évora,Município,Básico - 3º Ciclo e secundário,,,,,2035.3
2022,Évora,Município,Educação Pré-Escolar,,,,,483.3
2022,Fafe,Município,Básico - 1º Ciclo,,,,,2566.7
2022,Fafe,Município,Básico - 2º Ciclo,,,,,3950.0
2022,Fafe,Município,Básico - 3º Ciclo e secundário,,,,,1178.6
2022,Fafe,Município,Educação Pré-Escolar,,,,,1666.7
2022,Faro,Município,Básico - 1º Ciclo,,,,,1416.7
2022,Faro,Município,Básico - 2º Ciclo,,,,,2120.0
2022,Faro,Município,Básico - 3º Ciclo e secundário,,,,,1911.8
2022,Faro,Município,Educação Pré-Escolar,,,,,266.7
2022,Felgueiras,Município,Básico - 1º Ciclo,,,,,3950.0
2022,Felgueiras,Município,Básico - 2º Ciclo,,,,,9100.0
2022,Felgueiras,Município,Básico - 3º Ciclo e secundário,,,,,2055.6
2022,Felgueiras,Município,Educação Pré-Escolar,,,,,883.3
2022,Ferreira do Alentejo,Município,Básico - 1º Ciclo,,,,-,
2022,Ferreira do Alentejo,Município,Básico - 2º Ciclo,,,,,900.0
2022,Ferreira do Alentejo,Município,Básico - 3º Ciclo e secundário,,,,,366.7
2022,Ferreira do Alentejo,Município,Educação Pré-Escolar,,,,-,
2022,Ferreira do Zêzere,Município,Básico - 1º Ciclo,,,,-,
2022,Ferreira do Zêzere,Município,Básico - 2º Ciclo,,,,-,
2022,Ferreira do Zêzere,Município,Básico - 3º Ciclo e secundário,,,,,1150.0
2022,Ferreira do Zêzere,Município,Educação Pré-Escolar,,,,-,
2022,Figueira da Foz,Município,Básico - 1º Ciclo,,,,,2000.0
2022,Figueira da Foz,Município,Básico - 2º Ciclo,,,,,4500.0
2022,Figueira da Foz,Município,Básico - 3º Ciclo e secundário,,,,,10000.0
2022,Figueira da Foz,Município,Educação Pré-Escolar,,,,,687.5
2022,Figueira de Castelo Rodrigo,Município,Básico - 1º Ciclo,,,,-,
2022,Figueira de Castelo Rodrigo,Município,Básico - 2º Ciclo,,,,-,
2022,Figueira de Castelo Rodrigo,Município,Básico - 3º Ciclo e secundário,,,,,1900.0
2022,Figueira de Castelo Rodrigo,Município,Educação Pré-Escolar,,,,-,
2022,Figueiró dos Vinhos,Município,Básico - 1º Ciclo,,,,-,
2022,Figueiró dos Vinhos,Município,Básico - 2º Ciclo,,,,-,
2022,Figueiró dos Vinhos,Município,Básico - 3º Ciclo e secundário,,,,,1200.0
2022,Figueiró dos Vinhos,Município,Educação Pré-Escolar,,,,,200.0
2022,Fornos de Algodres,Município,Básico - 1º Ciclo,,,,-,
2022,Fornos de Algodres,Município,Básico - 2º Ciclo,,,,-,
2022,Fornos de Algodres,Município,Básico - 3º Ciclo e secundário,,,,,1000.0
2022,Fornos de Algodres,Município,Educação Pré-Escolar,,,,-,
2022,Freixo de Espada à Cinta,Município,Básico - 1º Ciclo,,,,,500.0
2022,Freixo de Espada à Cinta,Município,Básico - 2º Ciclo,,,,,200.0
2022,Freixo de Espada à Cinta,Município,Básico - 3º Ciclo e secundário,,,,-,
2022,Freixo de Espada à Cinta,Município,Educação Pré-Escolar,,,,-,
2022,Fronteira,Município,Básico - 1º Ciclo,,,,-,
2022,Fronteira,Município,Básico - 2º Ciclo,,,,,800.0
2022,Fronteira,Município,Básico - 3º Ciclo e secundário,,,,,300.0
2022,Fronteira,Município,Educação Pré-Escolar,,,,-,
2022,Funchal,Município,Básico - 1º Ciclo,,,,,430.0
2022,Funchal,Município,Básico - 2º Ciclo,,,,,1966.7
2022,Funchal,Município,Básico - 3º Ciclo e secundário,,,,,5300.0
2022,Funchal,Município,Educação Pré-Escolar,,,,,817.6
2022,Fundão,Município,Básico - 1º Ciclo,,,,,4700.0
2022,Fundão,Município,Básico - 2º Ciclo,,,,,3900.0
2022,Fundão,Município,Básico - 3º Ciclo e secundário,,,,,1585.7
2022,Fundão,Município,Educação Pré-Escolar,,,,,1600.0
2022,Gavião,Município,Básico - 1º Ciclo,,,,-,
2022,Gavião,Município,Básico - 2º Ciclo,,,,-,
2022,Gavião,Município,Básico - 3º Ciclo e secundário,,,,,900.0
2022,Gavião,Município,Educação Pré-Escolar,,,,-,
2022,Góis,Município,Básico - 1º Ciclo,,,,-,
2022,Góis,Município,Básico - 2º Ciclo,,,,-,
2022,Góis,Município,Básico - 3º Ciclo e secundário,,,,,550.0
2022,Góis,Município,Educação Pré-Escolar,,,,,400.0
2022,Golegã,Município,Básico - 1º Ciclo,,,,-,
2022,Golegã,Município,Básico - 2º Ciclo,,,,,800.0
2022,Golegã,Município,Básico - 3º Ciclo e secundário,,,,,2500.0
2022,Golegã,Município,Educação Pré-Escolar,,,,,800.0
2022,Gondomar,Município,Básico - 1º Ciclo,,,,,1477.8
2022,Gondomar,Município,Básico - 2º Ciclo,,,,,1271.4
2022,Gondomar,Município,Básico - 3º Ciclo e secundário,,,,,2055.2
2022,Gondomar,Município,Educação Pré-Escolar,,,,,471.4
2022,Gouveia,Município,Básico - 1º Ciclo,,,,-,
2022,Gouveia,Município,Básico - 2º Ciclo,,,,-,
2022,Gouveia,Município,Básico - 3º Ciclo e secundário,,,,,1833.3
2022,Gouveia,Município,Educação Pré-Escolar,,,,,1800.0
2022,Grândola,Município,Básico - 1º Ciclo,,,,-,
2022,Grândola,Município,Básico - 2º Ciclo,,,,,1250.0
2022,Grândola,Município,Básico - 3º Ciclo e secundário,,,,,650.0
2022,Grândola,Município,Educação Pré-Escolar,,,,-,
2022,Guarda,Município,Básico - 1º Ciclo,,,,,4350.0
2022,Guarda,Município,Básico - 2º Ciclo,,,,,6100.0
2022,Guarda,Município,Básico - 3º Ciclo e secundário,,,,,3316.7
2022,Guarda,Município,Educação Pré-Escolar,,,,,1900.0
2022,Guimarães,Município,Básico - 1º Ciclo,,,,,7100.0
2022,Guimarães,Município,Básico - 2º Ciclo,,,,,1663.6
2022,Guimarães,Município,Básico - 3º Ciclo e secundário,,,,,2734.8
2022,Guimarães,Município,Educação Pré-Escolar,,,,,933.3
2022,Horta,Município,Básico - 1º Ciclo,,,,,766.7
2022,Horta,Município,Básico - 2º Ciclo,,,,,650.0
2022,Horta,Município,Básico - 3º Ciclo e secundário,,,,,450.0
2022,Horta,Município,Educação Pré-Escolar,,,,,850.0
2022,Idanha-a-Nova,Município,Básico - 1º Ciclo,,,,-,
2022,Idanha-a-Nova,Município,Básico - 2º Ciclo,,,,-,
2022,Idanha-a-Nova,Município,Básico - 3º Ciclo e secundário,,,,,2200.0
2022,Idanha-a-Nova,Município,Educação Pré-Escolar,,,,-,
2022,Ílhavo,Município,Básico - 1º Ciclo,,,,-,
2022,Ílhavo,Município,Básico - 2º Ciclo,,,,,2066.7
2022,Ílhavo,Município,Básico - 3º Ciclo e secundário,,,,,5075.0
2022,Ílhavo,Município,Educação Pré-Escolar,,,,,4900.0
2022,Lagoa,Município,Básico - 1º Ciclo,,,,,207.1
2022,Lagoa,Município,Básico - 2º Ciclo,,,,,966.7
2022,Lagoa,Município,Básico - 3º Ciclo e secundário,,,,,380.0
2022,Lagoa,Município,Educação Pré-Escolar,,,,,525.0
2022,Lagoa [R.A.A.],Município,Básico - 1º Ciclo,,,,,2600.0
2022,Lagoa [R.A.A.],Município,Básico - 2º Ciclo,,,,,1066.7
2022,Lagoa [R.A.A.],Município,Básico - 3º Ciclo e secundário,,,,,6300.0
2022,Lagoa [R.A.A.],Município,Educação Pré-Escolar,,,,,1400.0
2022,Lagos,Município,Básico - 1º Ciclo,,,,,500.0
2022,Lagos,Município,Básico - 2º Ciclo,,,,,1266.7
2022,Lagos,Município,Básico - 3º Ciclo e secundário,,,,,1257.1
2022,Lagos,Município,Educação Pré-Escolar,,,,,600.0
2022,Lajes das Flores,Município,Básico - 1º Ciclo,,,,-,
2022,Lajes das Flores,Município,Básico - 2º Ciclo,,,,-,
2022,Lajes das Flores,Município,Básico - 3º Ciclo e secundário,,,,-,
2022,Lajes das Flores,Município,Educação Pré-Escolar,,,,-,
2022,Lajes do Pico,Município,Básico - 1º Ciclo,,,,,600.0
2022,Lajes do Pico,Município,Básico - 2º Ciclo,,,,,450.0
2022,Lajes do Pico,Município,Básico - 3º Ciclo e secundário,,,,-,
2022,Lajes do Pico,Município,Educação Pré-Escolar,,,,-,
2022,Lamego,Município,Básico - 1º Ciclo,,,,-,
2022,Lamego,Município,Básico - 2º Ciclo,,,,,750.0
2022,Lamego,Município,Básico - 3º Ciclo e secundário,,,,,1700.0
2022,Lamego,Município,Educação Pré-Escolar,,,,-,
2022,Leiria,Município,Básico - 1º Ciclo,,,,,1237.5
2022,Leiria,Município,Básico - 2º Ciclo,,,,,3480.0
2022,Leiria,Município,Básico - 3º Ciclo e secundário,,,,,2038.5
2022,Leiria,Município,Educação Pré-Escolar,,,,,579.2
2022,Lisboa,Município,Básico - 1º Ciclo,,,,,197.3
2022,Lisboa,Município,Básico - 2º Ciclo,,,,,408.4
2022,Lisboa,Município,Básico - 3º Ciclo e secundário,,,,,737.2
2022,Lisboa,Município,Educação Pré-Escolar,,,,,270.8
2022,Loulé,Município,Básico - 1º Ciclo,,,,,1433.3
2022,Loulé,Município,Básico - 2º Ciclo,,,,,1414.3
2022,Loulé,Município,Básico - 3º Ciclo e secundário,,,,,811.1
2022,Loulé,Município,Educação Pré-Escolar,,,,,412.5
2022,Loures,Município,Básico - 1º Ciclo,,,,,317.0
2022,Loures,Município,Básico - 2º Ciclo,,,,,491.7
2022,Loures,Município,Básico - 3º Ciclo e secundário,,,,,928.8
2022,Loures,Município,Educação Pré-Escolar,,,,,384.8
2022,Lourinhã,Município,Básico - 1º Ciclo,,,,,850.0
2022,Lourinhã,Município,Básico - 2º Ciclo,,,,,1950.0
2022,Lourinhã,Município,Básico - 3º Ciclo e secundário,,,,,1783.3
2022,Lourinhã,Município,Educação Pré-Escolar,,,,,1250.0
2022,Lousã,Município,Básico - 1º Ciclo,,,,-,
2022,Lousã,Município,Básico - 2º Ciclo,,,,,833.3
2022,Lousã,Município,Básico - 3º Ciclo e secundário,,,,,8200.0
2022,Lousã,Município,Educação Pré-Escolar,,,,-,
2022,Lousada,Município,Básico - 1º Ciclo,,,,,2000.0
2022,Lousada,Município,Básico - 2º Ciclo,,,,,725.0
2022,Lousada,Município,Básico - 3º Ciclo e secundário,,,,,980.0
2022,Lousada,Município,Educação Pré-Escolar,,,,,1350.0
2022,Mação,Município,Básico - 1º Ciclo,,,,-,
2022,Mação,Município,Básico - 2º Ciclo,,,,-,
2022,Mação,Município,Básico - 3º Ciclo e secundário,,,,,1300.0
2022,Mação,Município,Educação Pré-Escolar,,,,-,
2022,Macedo de Cavaleiros,Município,Básico - 1º Ciclo,,,,-,
2022,Macedo de Cavaleiros,Município,Básico - 2º Ciclo,,,,-,
2022,Macedo de Cavaleiros,Município,Básico - 3º Ciclo e secundário,,,,,712.5
2022,Macedo de Cavaleiros,Município,Educação Pré-Escolar,,,,-,
2022,Machico,Município,Básico - 1º Ciclo,,,,,1850.0
2022,Machico,Município,Básico - 2º Ciclo,,,,,2900.0
2022,Machico,Município,Básico - 3º Ciclo e secundário,,,,,5100.0
2022,Machico,Município,Educação Pré-Escolar,,,,,1900.0
2022,Madalena,Município,Básico - 1º Ciclo,,,,,216.7
2022,Madalena,Município,Básico - 2º Ciclo,,,,,700.0
2022,Madalena,Município,Básico - 3º Ciclo e secundário,,,,,1500.0
2022,Madalena,Município,Educação Pré-Escolar,,,,,900.0
2022,Mafra,Município,Básico - 1º Ciclo,,,,,543.8
2022,Mafra,Município,Básico - 2º Ciclo,,,,,955.6
2022,Mafra,Município,Básico - 3º Ciclo e secundário,,,,,1048.0
2022,Mafra,Município,Educação Pré-Escolar,,,,,550.0
2022,Maia,Município,Básico - 1º Ciclo,,,,,1460.0
2022,Maia,Município,Básico - 2º Ciclo,,,,,1376.9
2022,Maia,Município,Básico - 3º Ciclo e secundário,,,,,3042.1
2022,Maia,Município,Educação Pré-Escolar,,,,,500.0
2022,Mangualde,Município,Básico - 1º Ciclo,,,,-,
2022,Mangualde,Município,Básico - 2º Ciclo,,,,-,
2022,Mangualde,Município,Básico - 3º Ciclo e secundário,,,,,2250.0
2022,Mangualde,Município,Educação Pré-Escolar,,,,-,
2022,Manteigas,Município,Básico - 1º Ciclo,,,,-,
2022,Manteigas,Município,Básico - 2º Ciclo,,,,,500.0
2022,Manteigas,Município,Básico - 3º Ciclo e secundário,,,,,1300.0
2022,Manteigas,Município,Educação Pré-Escolar,,,,-,
2022,Marco de Canaveses,Município,Básico - 1º Ciclo,,,,,6900.0
2022,Marco de Canaveses,Município,Básico - 2º Ciclo,,,,,675.0
2022,Marco de Canaveses,Município,Básico - 3º Ciclo e secundário,,,,,3800.0
2022,Marco de Canaveses,Município,Educação Pré-Escolar,,,,,3150.0
2022,Marinha Grande,Município,Básico - 1º Ciclo,,,,,1366.7
2022,Marinha Grande,Município,Básico - 2º Ciclo,,,,,6400.0
2022,Marinha Grande,Município,Básico - 3º Ciclo e secundário,,,,,1800.0
2022,Marinha Grande,Município,Educação Pré-Escolar,,,,,880.0
2022,Marvão,Município,Básico - 1º Ciclo,,,,-,
2022,Marvão,Município,Básico - 2º Ciclo,,,,-,
2022,Marvão,Município,Básico - 3º Ciclo e secundário,,,,,300.0
2022,Marvão,Município,Educação Pré-Escolar,,,,-,
2022,Matosinhos,Município,Básico - 1º Ciclo,,,,,986.7
2022,Matosinhos,Município,Básico - 2º Ciclo,,,,,2122.2
2022,Matosinhos,Município,Básico - 3º Ciclo e secundário,,,,,3160.0
2022,Matosinhos,Município,Educação Pré-Escolar,,,,,600.0
2022,Mealhada,Município,Básico - 1º Ciclo,,,,-,
2022,Mealhada,Município,Básico - 2º Ciclo,,,,,2400.0
2022,Mealhada,Município,Básico - 3º Ciclo e secundário,,,,-,
2022,Mealhada,Município,Educação Pré-Escolar,,,,,733.3
2022,Mêda,Município,Básico - 1º Ciclo,,,,,800.0
2022,Mêda,Município,Básico - 2º Ciclo,,,,-,
2022,Mêda,Município,Básico - 3º Ciclo e secundário,,,,,650.0
2022,Mêda,Município,Educação Pré-Escolar,,,,-,
2022,Melgaço,Município,Básico - 1º Ciclo,,,,-,
2022,Melgaço,Município,Básico - 2º Ciclo,,,,-,
2022,Melgaço,Município,Básico - 3º Ciclo e secundário,,,,,1200.0
2022,Melgaço,Município,Educação Pré-Escolar,,,,,500.0
2022,Mértola,Município,Básico - 1º Ciclo,,,,,600.0
2022,Mértola,Município,Básico - 2º Ciclo,,,,-,
2022,Mértola,Município,Básico - 3º Ciclo e secundário,,,,,1600.0
2022,Mértola,Município,Educação Pré-Escolar,,,,-,
2022,Mesão Frio,Município,Básico - 1º Ciclo,,,,-,
2022,Mesão Frio,Município,Básico - 2º Ciclo,,,,-,
2022,Mesão Frio,Município,Básico - 3º Ciclo e secundário,,,,,950.0
2022,Mesão Frio,Município,Educação Pré-Escolar,,,,-,
2022,Mira,Município,Básico - 1º Ciclo,,,,-,
2022,Mira,Município,Básico - 2º Ciclo,,,,-,
2022,Mira,Município,Básico - 3º Ciclo e secundário,,,,,6400.0
2022,Mira,Município,Educação Pré-Escolar,,,,-,
2022,Miranda do Corvo,Município,Básico - 1º Ciclo,,,,-,
2022,Miranda do Corvo,Município,Básico - 2º Ciclo,,,,,700.0
2022,Miranda do Corvo,Município,Básico - 3º Ciclo e secundário,,,,,5700.0
2022,Miranda do Corvo,Município,Educação Pré-Escolar,,,,-,
